,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
258,D.N. Nagar,19.124085,72.831373,Guru Da Dhaba,19.141420469632642,72.8251707630685,Vegetarian / Vegan Restaurant
259,D.N. Nagar,19.124085,72.831373,Sammy Sosa,19.151204813237435,72.83175228577498,Mexican Restaurant
260,D.N. Nagar,19.124085,72.831373,Carter's Blue,19.139599362001828,72.83160179473985,Indian Restaurant
261,D.N. Nagar,19.124085,72.831373,noodle bar,19.110671412524386,72.82543094240283,Asian Restaurant
262,D.N. Nagar,19.124085,72.831373,Lemon Leaf,19.139779387111414,72.82936873216538,Asian Restaurant
263,D.N. Nagar,19.124085,72.831373,Subway,19.14125035277429,72.83141864411192,Deli / Bodega
264,D.N. Nagar,19.124085,72.831373,Leaping Windows Cafe,19.13877514639195,72.81348180517033,Café
265,D.N. Nagar,19.124085,72.831373,Lucky Sandwich,19.10027443707427,72.8425053618019,Sandwich Place
266,D.N. Nagar,19.124085,72.831373,The Spare Kitchen,19.10706452945956,72.82585664739476,Restaurant
267,D.N. Nagar,19.124085,72.831373,Scrumptious Eatery,19.13585886015648,72.80965332858649,Bakery
268,D.N. Nagar,19.124085,72.831373,Delicacy of China,19.142327952964017,72.82932573085064,Chinese Restaurant
269,D.N. Nagar,19.124085,72.831373,Chaayos,19.133940586140568,72.81127052237414,Café
270,D.N. Nagar,19.124085,72.831373,Blue Tokai Coffee Roasters,19.132763,72.81233,Café
271,D.N. Nagar,19.124085,72.831373,Fusion Wong's,19.109716658861412,72.82446353523873,Chinese Restaurant
272,D.N. Nagar,19.124085,72.831373,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
273,D.N. Nagar,19.124085,72.831373,Peshawari,19.10395400387377,72.86987902868673,Indian Restaurant
274,D.N. Nagar,19.124085,72.831373,Shanghai,19.104778659219615,72.84852180117035,Chinese Restaurant
275,D.N. Nagar,19.124085,72.831373,Sampan,19.108804770372586,72.82392234696351,Chinese Restaurant
276,D.N. Nagar,19.124085,72.831373,Saffron,19.10177106938794,72.82563404993581,Indian Restaurant
277,D.N. Nagar,19.124085,72.831373,Yogos Frozen Yogurt Cafe,19.1464995536633,72.82353376496837,Café
278,D.N. Nagar,19.124085,72.831373,Chaicoffi,19.13340026526733,72.81168601055077,Café
279,D.N. Nagar,19.124085,72.831373,Gulati Sweets and Snacks,19.123231,72.864335,Indian Restaurant
280,D.N. Nagar,19.124085,72.831373,Krispy Kreme,19.10579965436154,72.82651671800781,Donut Shop
281,D.N. Nagar,19.124085,72.831373,Temple Flower Restaurant,19.1068789826273,72.82633724757417,Asian Restaurant
282,D.N. Nagar,19.124085,72.831373,"Peshawri Restaurant, Itc, Mumbai",19.10928336415873,72.8698912957299,Indian Restaurant
283,D.N. Nagar,19.124085,72.831373,Harish: Restaurant & Bar,19.10851908963802,72.8403827444371,Seafood Restaurant
284,D.N. Nagar,19.124085,72.831373,Estella,19.090822204938927,72.82710681607999,Australian Restaurant
285,D.N. Nagar,19.124085,72.831373,Basil The Italian Cafe,19.109424253865374,72.85322394388633,Café
286,D.N. Nagar,19.124085,72.831373,Khasiyat,19.100524805839562,72.83963009322807,Indian Restaurant
287,D.N. Nagar,19.124085,72.831373,Maharaja Restaurant,19.116154809545993,72.85581626501495,Indian Restaurant
288,D.N. Nagar,19.124085,72.831373,Bru World Cafe,19.15104866766351,72.83570650463186,Café
289,D.N. Nagar,19.124085,72.831373,Kali Bhaji,19.102823026856715,72.83960190380834,Indian Restaurant
290,D.N. Nagar,19.124085,72.831373,Glass House @ Hyatt Hotel,19.10368684595821,72.87161592088513,Restaurant
291,D.N. Nagar,19.124085,72.831373,Juhu Chowpatty,19.09814509190406,72.8270523359565,Snack Place
292,D.N. Nagar,19.124085,72.831373,King chilly,19.11065238563932,72.85296431874953,Chinese Restaurant
293,D.N. Nagar,19.124085,72.831373,Ram Krishna Hotel,19.09870165534156,72.84452835911915,Indian Restaurant
294,D.N. Nagar,19.124085,72.831373,Maroosh,19.15137046934379,72.83157736657749,Middle Eastern Restaurant
295,D.N. Nagar,19.124085,72.831373,LOVE SUGAR DOUGH,19.097939226275706,72.84587506558769,Bakery
296,D.N. Nagar,19.124085,72.831373,Shiv Sagar,19.09837282774542,72.84621970281538,Indian Restaurant
297,D.N. Nagar,19.124085,72.831373,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
298,D.N. Nagar,19.124085,72.831373,Barista,19.150038534503114,72.83136830617241,Café
299,D.N. Nagar,19.124085,72.831373,Joss,19.085573692737334,72.83469121072112,Japanese Restaurant
300,Four Bungalows,19.124714,72.82721,Joey's Pizza,19.126762155150107,72.83000121236746,Pizza Place
301,Four Bungalows,19.124714,72.82721,Dakshinayan,19.112771842540127,72.82565306659686,Indian Restaurant
302,Four Bungalows,19.124714,72.82721,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
303,Four Bungalows,19.124714,72.82721,Tanjore Tiffin Room,19.128438,72.81715,South Indian Restaurant
304,Four Bungalows,19.124714,72.82721,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
305,Four Bungalows,19.124714,72.82721,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
306,Four Bungalows,19.124714,72.82721,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
307,Four Bungalows,19.124714,72.82721,Prithvi Cafe,19.106153210060764,72.82586610755753,Café
308,Four Bungalows,19.124714,72.82721,Tirupati Dosa Center,19.12826918546156,72.81685418152304,Indian Restaurant
309,Four Bungalows,19.124714,72.82721,Pizza Express,19.131893498780688,72.83466849836763,Pizza Place
310,Four Bungalows,19.124714,72.82721,Merwans Cake shop,19.119300215885474,72.84541776016009,Bakery
311,Four Bungalows,19.124714,72.82721,B'wiched,19.111256543078373,72.82661517207845,American Restaurant
312,Four Bungalows,19.124714,72.82721,Jam Jar Diner,19.132830122875927,72.81226821651121,Diner
313,Four Bungalows,19.124714,72.82721,Mahesh Lunch Home,19.10367993652122,72.82679442182634,Seafood Restaurant
314,Four Bungalows,19.124714,72.82721,Di Bella,19.125454233244547,72.8223460003714,Café
315,Four Bungalows,19.124714,72.82721,Nandu Dosa,19.1165819791634,72.82704994833412,Diner
316,Four Bungalows,19.124714,72.82721,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
317,Four Bungalows,19.124714,72.82721,Mad Over Donuts,19.125533442429646,72.82228098165848,Donut Shop
318,Four Bungalows,19.124714,72.82721,Debonairs Pizza,19.12555705959572,72.82244078771572,Pizza Place
319,Four Bungalows,19.124714,72.82721,Shree Gangour Sweets,19.115077614539207,72.83436582858621,Indian Restaurant
320,Four Bungalows,19.124714,72.82721,Alfredos Bar & Diner,19.139471751527417,72.8315149191101,Diner
321,Four Bungalows,19.124714,72.82721,Lotus Café,19.101771937861287,72.82566422851737,Indian Restaurant
322,Four Bungalows,19.124714,72.82721,Urban Tadka,19.12701051542414,72.82183256427811,Indian Restaurant
323,Four Bungalows,19.124714,72.82721,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
324,Four Bungalows,19.124714,72.82721,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
325,Four Bungalows,19.124714,72.82721,Arola @ JW Marriott,19.101647327380633,72.8254768604747,Spanish Restaurant
326,Four Bungalows,19.124714,72.82721,Banana Leaf,19.12515498243111,72.82258041206991,Vegetarian / Vegan Restaurant
327,Four Bungalows,19.124714,72.82721,Barrio,19.136511404003564,72.81014070132593,Restaurant
328,Four Bungalows,19.124714,72.82721,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
329,Four Bungalows,19.124714,72.82721,Olio,19.108843595181746,72.82392931219455,Italian Restaurant
330,Four Bungalows,19.124714,72.82721,The House,19.13101420194339,72.8139107478365,Café
331,Four Bungalows,19.124714,72.82721,Shawarma Factory,19.124590572173467,72.8403981304492,Falafel Restaurant
332,Four Bungalows,19.124714,72.82721,Narayan Sandwich,19.121397691078766,72.85027035501028,Sandwich Place
333,Four Bungalows,19.124714,72.82721,Barbeque Nation,19.136210861270595,72.83345280721782,BBQ Joint
334,Four Bungalows,19.124714,72.82721,Gajalee,19.10382741461241,72.83102812899264,Seafood Restaurant
335,Four Bungalows,19.124714,72.82721,The Coffee Bean & Tea Leaf,19.11062745905693,72.82528211526264,Café
336,Four Bungalows,19.124714,72.82721,Anand Dosa,19.102981786665428,72.83686050799356,Breakfast Spot
337,Four Bungalows,19.124714,72.82721,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
338,Four Bungalows,19.124714,72.82721,Shabri Veg Restaurant,19.13615756813534,72.8271702616078,Indian Restaurant
339,Four Bungalows,19.124714,72.82721,The Chocolate Heaven,19.104219376484483,72.83675861374584,Café
340,Four Bungalows,19.124714,72.82721,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
341,Four Bungalows,19.124714,72.82721,Mainland China,19.141313950168616,72.83256234609917,Chinese Restaurant
342,Four Bungalows,19.124714,72.82721,Indigo Deli,19.13642952061536,72.82755288854011,Italian Restaurant
343,Four Bungalows,19.124714,72.82721,Le15 Patisserie,19.15251493490186,72.83092221126502,Bakery
344,Four Bungalows,19.124714,72.82721,Tiwari Bros. Mithaiwala,19.115056269910802,72.8344956058685,Indian Restaurant
345,Four Bungalows,19.124714,72.82721,Jacky Bhel Puri,19.11363278970635,72.83470196944536,Indian Restaurant
346,Four Bungalows,19.124714,72.82721,Facing East,19.110120035881774,72.82745431250346,Chinese Restaurant
347,Four Bungalows,19.124714,72.82721,Khau galli,19.10038667062046,72.84267717056767,Food Truck
348,Four Bungalows,19.124714,72.82721,KFC,19.13526761679155,72.83293660965955,Fast Food Restaurant
349,Four Bungalows,19.124714,72.82721,China Gate,19.140098188844455,72.83153912383088,Chinese Restaurant
350,Four Bungalows,19.124714,72.82721,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
351,Four Bungalows,19.124714,72.82721,Guru Da Dhaba,19.141420469632642,72.8251707630685,Vegetarian / Vegan Restaurant
352,Four Bungalows,19.124714,72.82721,Bombay Baking Company,19.101835704267714,72.82592211594061,Bakery
353,Four Bungalows,19.124714,72.82721,Leaping Windows Cafe,19.13877514639195,72.81348180517033,Café
354,Four Bungalows,19.124714,72.82721,Scrumptious Eatery,19.13585886015648,72.80965332858649,Bakery
355,Four Bungalows,19.124714,72.82721,The Good Food Co.,19.098453349622396,72.84576866155109,Café
356,Four Bungalows,19.124714,72.82721,Radha Krishna Veg Restaurant,19.115130144160013,72.84305962889206,Indian Restaurant
357,Four Bungalows,19.124714,72.82721,Chaayos,19.133940586140568,72.81127052237414,Café
358,Four Bungalows,19.124714,72.82721,Blue Tokai Coffee Roasters,19.132763,72.81233,Café
359,Four Bungalows,19.124714,72.82721,noodle bar,19.110671412524386,72.82543094240283,Asian Restaurant
360,Four Bungalows,19.124714,72.82721,Sammy Sosa,19.151204813237435,72.83175228577498,Mexican Restaurant
361,Four Bungalows,19.124714,72.82721,Carter's Blue,19.139599362001828,72.83160179473985,Indian Restaurant
362,Four Bungalows,19.124714,72.82721,Lemon Leaf,19.139779387111414,72.82936873216538,Asian Restaurant
363,Four Bungalows,19.124714,72.82721,Subway,19.14125035277429,72.83141864411192,Deli / Bodega
364,Four Bungalows,19.124714,72.82721,Babu Cha Vada,19.1033126238013,72.84857615037404,Snack Place
365,Four Bungalows,19.124714,72.82721,The Spare Kitchen,19.10706452945956,72.82585664739476,Restaurant
366,Four Bungalows,19.124714,72.82721,Delicacy of China,19.142327952964017,72.82932573085064,Chinese Restaurant
367,Four Bungalows,19.124714,72.82721,"5 Spice , Bandra",19.130421080343595,72.84720633881638,Chinese Restaurant
368,Four Bungalows,19.124714,72.82721,Me Marathi,19.102417701434753,72.84654118690055,Maharashtrian Restaurant
369,Four Bungalows,19.124714,72.82721,Chaicoffi,19.13340026526733,72.81168601055077,Café
370,Four Bungalows,19.124714,72.82721,Gajalee,19.10369200713705,72.85167550882265,Seafood Restaurant
371,Four Bungalows,19.124714,72.82721,Fusion Wong's,19.109716658861412,72.82446353523873,Chinese Restaurant
372,Four Bungalows,19.124714,72.82721,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
373,Four Bungalows,19.124714,72.82721,Lucky Sandwich,19.10027443707427,72.8425053618019,Sandwich Place
374,Four Bungalows,19.124714,72.82721,Yogos Frozen Yogurt Cafe,19.1464995536633,72.82353376496837,Café
375,Four Bungalows,19.124714,72.82721,Sampan,19.108804770372586,72.82392234696351,Chinese Restaurant
376,Four Bungalows,19.124714,72.82721,Saffron,19.10177106938794,72.82563404993581,Indian Restaurant
377,Four Bungalows,19.124714,72.82721,Temple Flower Restaurant,19.1068789826273,72.82633724757417,Asian Restaurant
378,Four Bungalows,19.124714,72.82721,Krispy Kreme,19.10579965436154,72.82651671800781,Donut Shop
379,Four Bungalows,19.124714,72.82721,Shanghai,19.104778659219615,72.84852180117035,Chinese Restaurant
380,Four Bungalows,19.124714,72.82721,Estella,19.090822204938927,72.82710681607999,Australian Restaurant
381,Four Bungalows,19.124714,72.82721,Bru World Cafe,19.15104866766351,72.83570650463186,Café
382,Four Bungalows,19.124714,72.82721,Harish: Restaurant & Bar,19.10851908963802,72.8403827444371,Seafood Restaurant
383,Four Bungalows,19.124714,72.82721,Juhu Chowpatty,19.09814509190406,72.8270523359565,Snack Place
384,Four Bungalows,19.124714,72.82721,Gulati Sweets and Snacks,19.123231,72.864335,Indian Restaurant
385,Four Bungalows,19.124714,72.82721,Khasiyat,19.100524805839562,72.83963009322807,Indian Restaurant
386,Four Bungalows,19.124714,72.82721,"Peshawri Restaurant, Itc, Mumbai",19.10928336415873,72.8698912957299,Indian Restaurant
387,Four Bungalows,19.124714,72.82721,Kali Bhaji,19.102823026856715,72.83960190380834,Indian Restaurant
388,Four Bungalows,19.124714,72.82721,Basil The Italian Cafe,19.109424253865374,72.85322394388633,Café
389,Four Bungalows,19.124714,72.82721,Maroosh,19.15137046934379,72.83157736657749,Middle Eastern Restaurant
390,Four Bungalows,19.124714,72.82721,Maharaja Restaurant,19.116154809545993,72.85581626501495,Indian Restaurant
391,Four Bungalows,19.124714,72.82721,Barista,19.150038534503114,72.83136830617241,Café
392,Four Bungalows,19.124714,72.82721,Ram Krishna Hotel,19.09870165534156,72.84452835911915,Indian Restaurant
393,Four Bungalows,19.124714,72.82721,Joss,19.085573692737334,72.83469121072112,Japanese Restaurant
394,Four Bungalows,19.124714,72.82721,King chilly,19.11065238563932,72.85296431874953,Chinese Restaurant
395,Four Bungalows,19.124714,72.82721,LOVE SUGAR DOUGH,19.097939226275706,72.84587506558769,Bakery
396,Four Bungalows,19.124714,72.82721,Shiv Sagar,19.09837282774542,72.84621970281538,Indian Restaurant
397,Four Bungalows,19.124714,72.82721,Subway,19.100888273706282,72.83939996185501,Sandwich Place
398,Four Bungalows,19.124714,72.82721,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
399,Four Bungalows,19.124714,72.82721,Wai Yu Mun Ching,19.084403012967847,72.8296315412298,Thai Restaurant
400,Lokhandwala,19.130815,72.82927,Joey's Pizza,19.126762155150107,72.83000121236746,Pizza Place
401,Lokhandwala,19.130815,72.82927,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
402,Lokhandwala,19.130815,72.82927,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
403,Lokhandwala,19.130815,72.82927,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
404,Lokhandwala,19.130815,72.82927,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
405,Lokhandwala,19.130815,72.82927,Pizza Express,19.131893498780688,72.83466849836763,Pizza Place
406,Lokhandwala,19.130815,72.82927,Tanjore Tiffin Room,19.128438,72.81715,South Indian Restaurant
407,Lokhandwala,19.130815,72.82927,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
408,Lokhandwala,19.130815,72.82927,Alfredos Bar & Diner,19.139471751527417,72.8315149191101,Diner
409,Lokhandwala,19.130815,72.82927,Dakshinayan,19.112771842540127,72.82565306659686,Indian Restaurant
410,Lokhandwala,19.130815,72.82927,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
411,Lokhandwala,19.130815,72.82927,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
412,Lokhandwala,19.130815,72.82927,Tirupati Dosa Center,19.12826918546156,72.81685418152304,Indian Restaurant
413,Lokhandwala,19.130815,72.82927,Merwans Cake shop,19.119300215885474,72.84541776016009,Bakery
414,Lokhandwala,19.130815,72.82927,Jam Jar Diner,19.132830122875927,72.81226821651121,Diner
415,Lokhandwala,19.130815,72.82927,Barbeque Nation,19.136210861270595,72.83345280721782,BBQ Joint
416,Lokhandwala,19.130815,72.82927,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
417,Lokhandwala,19.130815,72.82927,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
418,Lokhandwala,19.130815,72.82927,Prithvi Cafe,19.106153210060764,72.82586610755753,Café
419,Lokhandwala,19.130815,72.82927,Shabri Veg Restaurant,19.13615756813534,72.8271702616078,Indian Restaurant
420,Lokhandwala,19.130815,72.82927,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
421,Lokhandwala,19.130815,72.82927,Mainland China,19.141313950168616,72.83256234609917,Chinese Restaurant
422,Lokhandwala,19.130815,72.82927,Barrio,19.136511404003564,72.81014070132593,Restaurant
423,Lokhandwala,19.130815,72.82927,Le15 Patisserie,19.15251493490186,72.83092221126502,Bakery
424,Lokhandwala,19.130815,72.82927,Indigo Deli,19.13642952061536,72.82755288854011,Italian Restaurant
425,Lokhandwala,19.130815,72.82927,Di Bella,19.125454233244547,72.8223460003714,Café
426,Lokhandwala,19.130815,72.82927,B'wiched,19.111256543078373,72.82661517207845,American Restaurant
427,Lokhandwala,19.130815,72.82927,Shawarma Factory,19.124590572173467,72.8403981304492,Falafel Restaurant
428,Lokhandwala,19.130815,72.82927,Urban Tadka,19.12701051542414,72.82183256427811,Indian Restaurant
429,Lokhandwala,19.130815,72.82927,KFC,19.13526761679155,72.83293660965955,Fast Food Restaurant
430,Lokhandwala,19.130815,72.82927,Narayan Sandwich,19.121397691078766,72.85027035501028,Sandwich Place
431,Lokhandwala,19.130815,72.82927,The House,19.13101420194339,72.8139107478365,Café
432,Lokhandwala,19.130815,72.82927,Mad Over Donuts,19.125533442429646,72.82228098165848,Donut Shop
433,Lokhandwala,19.130815,72.82927,China Gate,19.140098188844455,72.83153912383088,Chinese Restaurant
434,Lokhandwala,19.130815,72.82927,Mahesh Lunch Home,19.10367993652122,72.82679442182634,Seafood Restaurant
